src_port,dst_port,protocol,packet_length,packet_count,duration,window_size,ack_count,syn_count,rst_count,psh_count,urg_count,fin_count,flow_rate,bytes_in,bytes_out,attack_type
61718,80,6,740.5689510121794,8,15.380103481534595,23104,1,0,1,0,0,0,57.59615096114788,744.1138786849585,829.5265803293718,Normal
16341,22,6,702.4445770300953,4,1.2976798760733956,38974,3,2,0,1,0,0,155.11714685047934,282.9929422231503,270.39583175675807,Normal
61709,443,6,492.6819396503885,4,34.04075605758766,11100,3,2,0,1,0,0,60.52437065771969,1693.8550090037907,261.8059916501147,Normal
12114,80,6,614.306636192854,8,9.753638514825864,41934,3,1,0,2,0,0,131.92454813967,273.09791454137223,268.34375357064124,Normal
60689,22,6,561.4368220078861,8,42.6779222677131,35116,3,1,0,1,0,0,61.58253249892094,1049.2851536305623,75.8770073979224,Normal
24678,25,17,311.2032638033907,3,7.374421525093519,30606,2,0,0,0,0,0,55.90172465414061,786.8889253974742,614.7816447770314,Normal
46683,80,6,343.6797909856457,6,14.005560999165498,8812,5,1,0,2,0,0,83.26854683270253,1775.236811542884,509.831643529638,Normal
40657,25,6,604.9193327178327,6,11.41621401301714,11868,2,4,0,3,0,0,65.57859275439262,123.79613639369109,703.7307602975404,Normal
50986,22,17,392.4914793825071,5,5.991106503675658,21686,4,0,0,1,0,0,98.34714604222178,-10.264024816780193,462.17808759502645,Normal
35210,443,6,521.7445565280789,3,5.38731622619232,14229,1,1,0,2,0,1,84.66639814771136,338.3937161006869,667.2786518540883,Normal
50317,22,17,520.4546383677604,4,3.7310892936866584,6751,4,2,0,1,0,1,75.04595174742511,370.06680475596227,462.7401694904078,Normal
17550,80,17,487.0917310204531,7,21.567596796324594,4432,1,0,0,1,0,1,92.36535548332887,873.8070344712515,635.8573425452928,Normal
29578,80,6,431.1827816960116,2,12.890288739070677,28100,2,1,0,2,0,1,22.80824002434369,1257.6083080439862,150.695799251959,Normal
33356,22,17,861.0243621704477,4,12.452371001998333,11635,6,0,0,2,0,0,102.95609688095588,2057.7352393141673,759.7582821636224,Normal
41962,22,6,257.50365734167565,6,0.30617596261470836,24969,2,1,0,3,0,0,133.3915619883683,523.67138702184,298.3366494803066,Normal
12393,443,17,228.41731951516778,6,0.571591833409836,47894,5,0,0,2,0,0,109.72622692760018,1454.5293562861548,804.8402377670735,Normal
27036,443,6,394.84280298576266,1,6.268686446621531,53428,4,1,0,3,0,3,91.83236159966958,603.013221670881,363.8475027668893,Normal
37253,443,6,401.1999907854245,6,18.87409766103913,63711,3,0,0,2,0,0,93.14896780822068,876.9045180822579,209.22101073743153,Normal
43933,443,17,778.2927570806354,5,33.00759768048573,33177,2,3,1,1,0,0,73.0445128803267,1681.6413999962315,-237.5213904679622,Normal
21893,80,6,474.20948759750087,5,23.603755127717804,9818,6,1,0,0,0,0,62.56965566375673,696.9643763970726,523.3772051248916,Normal
24568,443,6,279.58509606368904,8,7.948750553117593,61379,4,0,0,2,0,1,111.02232799040439,932.6622869094848,-27.975701377838618,Normal
62577,80,17,826.878553001841,0,3.8214054176134145,34488,5,3,0,2,0,0,132.63182793245284,1493.076417934454,693.321037348603,Normal
2555,22,6,459.41130721864454,9,2.4618278253940793,21133,5,0,0,5,0,1,111.49295539980068,1519.8150528686615,602.710897892397,Normal
5433,22,17,753.770363395141,10,13.846278571189732,12577,1,0,0,2,0,1,91.46668704370315,309.2861533353812,415.14238398493086,Normal
41207,80,17,228.0537761167701,4,6.4231888339445256,57581,6,2,0,2,0,1,107.24746628747717,1619.127338886502,374.59562036670224,Normal
52775,80,17,748.2393977723832,2,3.3912387027869246,31846,4,1,0,1,0,0,108.32012687200717,969.328863686362,294.68591452639214,Normal
15831,443,6,996.5721501531295,5,4.021923003496601,40296,4,2,0,2,0,1,102.41034155521484,1422.9638174125243,460.63664632678694,Normal
7786,443,17,664.3156936582463,4,3.2178755549703384,40368,5,1,0,3,0,0,92.82484913437006,76.3802461871386,428.03212759738824,Normal
21312,80,6,610.8370325755521,1,2.1307110218826613,41548,3,1,0,3,0,0,120.62393356570132,1238.0949784887894,119.50050897529388,Normal
56141,25,6,612.2843365487771,3,14.061948130920296,27564,3,1,1,3,0,0,83.24544518076377,522.7429813579338,770.4558867266544,Normal
38943,443,6,375.8125237981176,5,2.6300608664345306,19474,5,1,0,1,0,0,69.93126094363078,84.78885642574471,550.1251660370457,Normal
47612,22,6,592.5981162805482,6,10.087265786353235,11543,4,1,0,2,0,0,77.23012861583587,456.68567461091106,448.6802258423396,Normal
40253,443,6,262.8739235104109,3,20.85160152967144,21269,3,1,0,0,0,0,31.88974725403827,1267.9510313823957,583.5619011114261,Normal
64908,80,17,248.38280784019463,7,9.754353933339049,11344,2,2,0,3,0,1,166.87678472702692,1393.9170263796884,281.7492191161886,Normal
12016,443,6,883.2327038334167,8,4.094459688101096,23284,4,2,0,2,0,0,91.28581247708496,1650.717295439758,225.99107358850983,Normal
16764,80,6,875.3555975712536,1,14.715069366831715,4778,1,0,0,1,0,0,121.0041293818795,1319.6650958919456,599.4849055541804,Normal
59256,25,17,172.51244663036294,5,1.9482226800073543,21118,1,2,0,2,0,1,140.34428525373798,65.88749966489206,69.20261492455523,Normal
40589,443,17,386.15843111376034,8,6.009271553611127,18107,4,3,0,2,0,1,72.03195018513289,1418.260783125467,207.43050486371692,Normal
46736,443,6,730.7436401551955,5,4.996411514763282,35208,1,1,0,3,0,0,92.72154442620474,1076.9545996214288,811.946958080465,Normal
37830,22,17,157.2822901168259,7,5.205983929521705,30546,5,2,0,3,0,0,74.79514297450794,1385.9752461102944,549.15418848454,Normal
38823,25,17,190.92081759396774,5,27.860817219164286,41915,0,1,0,3,0,0,94.03796678501114,1072.8619590530998,536.9481636807907,Normal
19893,443,6,233.41462905575213,4,3.3534873918605723,50679,2,2,0,1,0,0,128.65241866248374,736.7534044540639,383.6745473414055,Normal
1349,80,6,489.5202853207573,10,0.6297974326296767,8287,3,1,0,2,0,0,76.68229008115381,942.1031591040218,589.880595409156,Normal
22179,25,17,204.63266857620715,3,14.823564089440469,7709,4,3,0,0,0,3,117.62137792994895,841.3506897655757,700.3190564786564,Normal
54153,80,17,543.7877480199438,12,10.076957205824401,42419,3,2,0,5,0,0,100.19395648338836,1333.9618092789347,400.5930717029725,Normal
30219,22,6,972.9316130031614,2,6.306355091058629,29863,2,2,0,8,0,1,95.83771298400708,960.0893039874289,635.4277320493079,Normal
61987,22,6,660.7374099386129,7,9.702149807913077,24529,3,0,0,6,0,0,85.17240664942362,852.8310992763253,442.3896834720458,Normal
63349,443,17,327.10585075531924,3,2.563526868254251,9025,4,1,0,1,0,0,94.78072651242988,742.2567194859605,708.3028101417376,Normal
18593,25,6,346.3950897560609,8,5.756875094344688,64947,5,4,0,1,0,0,96.90088840827423,581.0047329187399,764.4374751641434,Normal
44993,80,17,260.83722926374185,5,2.854879081260899,12635,9,0,0,1,0,1,112.67513936812186,1522.941009974722,161.0023838672406,Normal
42707,80,17,367.6101807552778,7,3.226291939510302,13541,4,1,0,2,0,2,134.1068499074079,933.116529779927,702.7696223693199,Normal
16268,25,17,651.2292853335429,1,11.571182089981395,16012,3,2,0,1,0,1,108.8366493732458,799.3141524566955,641.8185472586038,Normal
50020,80,6,470.93315316686846,5,10.857531580830136,50069,3,0,1,2,0,0,87.9390762099527,1310.7653528894966,-26.940565437125997,Normal
3376,25,6,679.4328792719211,3,26.956803250308905,25387,2,0,0,2,0,0,128.62810558000328,73.59268778245689,456.4291973034113,Normal
21641,443,6,83.95064146179374,9,4.616696009770292,57760,3,0,1,0,0,0,83.17159885049782,949.1097834267855,475.17613465940184,Normal
55952,443,6,335.2816189829316,2,5.45960314020747,5511,2,1,0,3,0,1,60.541906835165484,590.061271358941,476.7913443631422,Normal
30637,80,17,447.36949633204205,7,3.0712516223460486,56325,1,0,0,2,0,1,91.98883882887263,1183.1051188097526,908.7163503879657,Normal
51386,22,6,156.71326886077782,4,3.820988946841883,62199,2,2,0,1,0,0,66.64094278230009,1650.385943225162,273.6584621654755,Normal
17551,22,17,99.87557373059781,4,4.7166357361219005,33465,2,0,0,0,0,1,58.93523606008736,121.28047183703859,-80.14335251324678,Normal
28714,25,6,435.7532823277373,0,12.398640818307998,51679,4,0,0,1,0,1,136.25432300548837,1542.7065218274374,676.4876165082552,Normal
23523,22,17,718.2413445029536,3,3.431925733735949,30777,4,1,0,4,0,0,125.01515636172965,1037.430073932054,88.7864730188258,Normal
57497,22,17,805.2961242999816,6,12.978316362440976,13457,3,0,0,2,0,0,133.4439337559538,761.9161746872976,355.5414363203255,Normal
2587,22,6,-22.142999510237132,3,5.552382422153429,5052,5,0,0,3,0,0,93.4570709706615,1226.8636896741446,893.8556816012047,Normal
50548,22,17,200.08663000976878,5,1.1689826777395973,56687,4,0,0,3,0,0,74.82918418487938,1004.9292186168294,161.83648583308855,Normal
35228,80,6,440.3945988596971,6,44.56732177722424,40299,4,4,0,2,0,0,134.68839683846454,429.1923477492311,-71.45998084106304,Normal
32333,80,6,258.6564484100761,3,21.888071917213587,1778,5,4,0,2,0,0,114.96554497423072,1204.0556898406783,504.0820366900125,Normal
1032,443,17,689.7384093034821,4,24.674863772172376,40379,3,0,0,2,0,2,81.11126237130719,1425.367174694239,795.9702080918914,Normal
5497,25,17,691.2337502949871,4,12.492286215056374,47755,0,1,0,1,0,0,68.71652448556654,1091.148753295407,650.8144671965958,Normal
30120,25,17,562.9581781203567,8,2.3571135225658186,12221,3,0,0,1,0,1,98.47084679546481,641.2152679583621,847.3809237521716,Normal
51988,25,6,625.8690450202217,5,3.1315191320361926,8774,4,1,0,1,0,1,124.85664700362813,1095.3569906564426,-28.51851403932301,Normal
53344,25,17,721.3201271794337,2,13.548570634794462,47185,1,0,0,4,0,2,82.65060871881803,541.8356520738025,816.289665866233,Normal
35496,22,17,751.5556481248946,2,7.250036691344941,32859,4,1,0,2,0,0,117.35940017476148,1288.4468664597284,176.2877775451833,Normal
26102,25,6,751.8952519954767,2,5.6382365278569875,34321,3,1,0,2,0,0,38.76193618202721,1360.4532295378158,463.3384710074011,Normal
24451,443,6,582.6108537446389,8,7.142021328512101,46374,1,1,0,1,0,1,77.07418492898744,1713.4233129222328,210.83652049770802,Normal
45560,25,17,940.2699661972504,5,6.359518908700093,27494,4,1,0,5,0,0,131.70143798624397,974.5824347684334,606.436880270578,Normal
40638,443,17,566.1624486649218,5,3.202859262506559,18120,7,0,0,3,0,1,104.18630480568396,78.78765546512443,619.0740387203091,Normal
59062,22,6,163.0986578687885,6,5.828948174314515,4117,1,1,0,0,0,0,107.28072753406133,1438.392243719216,915.5397194523437,Normal
40031,443,17,376.6359330550786,4,1.1098559024232355,55901,4,0,0,1,0,2,80.98636755052281,1514.424890943374,543.4660678141029,Normal
28965,443,6,1008.4060124433474,6,8.481768812926301,65350,1,2,0,0,0,0,120.72099651917063,319.508580049085,119.81606036346216,Normal
15333,25,6,554.0735394470366,8,0.6610059659391028,10826,2,0,1,0,0,2,78.47534926649882,1061.3942550023098,566.4033465854695,Normal
16346,25,6,522.4141796870845,6,23.25063977650691,57312,2,1,0,2,0,0,98.01428658622733,993.008397251685,822.6406212242538,Normal
25912,25,6,333.3033313708312,1,1.1447171855853595,28525,2,0,0,3,0,1,102.57980540502695,1366.6593700865355,498.2247374225635,Normal
41300,80,17,267.6564019052033,7,3.541288204223381,63695,2,2,0,0,0,0,132.99833695722918,-57.11745501553196,555.1725037362824,Normal
30148,25,17,766.9689573794072,3,30.00736248311664,41386,2,1,0,6,0,0,103.06357767628195,1679.4905606613302,765.7824074332093,Normal
40706,443,17,515.2520687490692,7,12.91922249651989,2464,3,1,0,2,0,0,64.09134767210544,1690.3872086862643,789.0343692124345,Normal
37562,80,6,905.998357785653,3,6.315705107741887,47795,3,1,0,2,0,0,104.69408841928283,886.7279355557907,752.0974545264336,Normal
47472,443,17,181.90977743317518,7,1.5716769920114295,4747,3,0,0,2,0,0,75.1455053219411,1435.1335598751339,474.8722468580582,Normal
60826,80,17,728.8806442593632,2,0.178120117763103,32998,1,1,0,4,0,0,30.53254364642187,1200.3095647786974,480.42588990011893,Normal
57800,80,17,968.7795730409082,4,23.748000431110437,48254,0,1,0,3,0,0,109.97967587173896,1344.2443586301802,370.7778477476101,Normal
53219,80,17,692.8142026140379,4,0.39422524230234945,37722,3,0,0,1,0,1,76.69040175356614,1311.0133637084161,102.21343533484111,Normal
37805,22,6,948.873140255799,5,17.45447409939243,7192,3,2,1,0,0,0,138.5166058703012,192.98431980350256,102.19792082083256,Normal
23232,25,6,791.3634952946754,6,2.3297759308212003,45848,2,1,0,0,0,0,103.33044100846168,1021.9345558812635,157.79989463818617,Normal
20253,22,17,584.3449388696183,3,7.913001011047492,9189,6,3,0,4,0,0,85.06819605806898,987.3664222178957,383.6414639668295,Normal
29595,80,6,588.2639249811652,6,1.1876321325678814,41828,5,1,0,0,1,0,101.85972504429175,1279.0678125937714,878.485006294337,Normal
54662,22,6,424.7656245748969,4,12.4998266395336,51919,5,0,0,2,0,0,135.21042582266716,946.3215740790934,157.02308517364764,Normal
5853,25,17,468.3433834297717,3,7.29794225925394,62814,0,1,0,3,0,1,122.64797199428443,1502.7425925872362,421.19681568034025,Normal
51301,443,17,577.8812803541229,4,18.787838676114234,52305,6,4,0,1,0,2,115.36490018722557,756.3281386627466,463.95028267499976,Normal
22654,443,6,588.6116770208198,12,2.140909056677069,8607,0,4,0,1,0,0,104.96942878153297,955.7663178387905,1280.211745125873,Normal
9778,25,17,587.9534615326731,5,2.7775481229303067,16884,3,3,0,0,0,0,96.77106136147366,965.9463358719581,646.8306849684104,Normal
8476,80,17,418.8878132203939,10,2.405409425243673,52074,6,1,0,1,0,0,114.25913719421516,350.1206133922507,239.03321927497473,Normal
44768,25,17,490.4474727823829,4,9.960594122593395,23943,6,2,0,1,0,0,112.92397309805798,803.1611697727952,996.5735269963575,Normal
8728,25,6,201.6834131525896,11,20.08588068418247,18665,3,1,0,1,0,1,34.53609970006883,1422.165729085362,619.939202377834,Normal
50479,22,17,710.2280399616935,4,0.22046248709638483,30129,2,0,0,2,0,0,83.23779684916329,1492.1863042869213,568.2467099686619,Normal
27437,443,6,754.1002453920141,6,19.748978445790893,33797,3,1,0,5,0,0,129.6242397723745,1121.7634296152692,434.75186915095185,Normal
35866,25,17,365.75166235673123,8,3.4505975733456324,8892,1,0,0,2,0,0,95.07919518070375,1247.8644410733589,27.439498464598557,Normal
28216,25,6,455.13693761911344,10,16.29209799153114,43612,5,2,0,3,0,2,164.97481119643405,869.6505511174395,661.5819200069064,Normal
24134,80,6,154.6567552498591,1,8.190717918370886,18793,6,0,0,1,0,1,116.22572478692186,1384.6429684074396,429.6536697549308,Normal
61807,443,6,710.9198421439378,5,22.020772588758383,18463,3,1,0,1,0,1,62.99731017183288,1004.3942676080818,405.16613193178756,Normal
17962,80,6,497.5110583827302,10,13.181589240588597,33710,3,0,0,3,0,1,54.181451646839875,992.875396857128,82.17938369809366,Normal
61575,22,6,181.91928884691043,3,2.7196143683498604,60286,3,0,0,3,0,1,85.52168552001679,1473.7101828283942,547.3007228328119,Normal
8277,22,6,298.16313169117086,3,16.25085802586633,48554,3,0,0,2,0,0,81.55696755953862,606.4528120948387,525.066318768662,Normal
64798,443,17,710.2044501423971,6,2.58009219663628,47222,4,0,0,2,0,0,54.043480371118115,1389.321423523661,577.5687012497648,Normal
29203,443,17,571.7112527167517,6,1.750927645760546,48995,1,0,0,1,0,1,69.61202089248795,1909.6071273120433,141.03576260481532,Normal
47549,443,17,178.51751433289797,4,1.82638560319706,7154,1,3,0,4,0,1,104.86882716598596,820.4638170793294,323.6197392739587,Normal
15097,80,6,756.0217350037303,7,11.481072857307272,29697,2,1,0,1,0,0,86.53009699810195,2210.8912273766055,648.5282703265216,Normal
36238,22,6,317.5887128419628,2,11.949114569906312,2255,2,1,0,0,0,0,160.68070253185687,187.82680680708722,852.970832803531,Normal
55651,25,17,557.4254379043018,6,20.026932626728136,39220,2,1,0,1,0,0,103.05912214280194,646.96856185528,300.7750280380286,Normal
19520,25,17,-27.151245351871694,4,24.7536382309881,9308,2,1,0,3,0,1,100.71908511703246,1520.0179375151606,739.4257725969481,Normal
54015,443,17,355.3336023478897,5,7.090121410420637,40230,4,2,0,2,0,0,53.56004964641474,-218.88788923829657,408.3779368313323,Normal
62577,22,6,480.50755326322155,3,20.87235397394619,21077,4,1,0,1,0,1,105.5483687590687,133.20766774405922,610.1319830005696,Normal
60579,80,17,587.7598720764236,4,1.6566833428943237,3382,3,1,0,4,0,0,73.74458323225204,833.881183544604,728.3652767364804,Normal
48889,25,6,522.415471284025,2,13.611443530000543,52424,2,3,0,2,0,0,92.15662243498339,1040.4301443877655,195.4330156448931,Normal
36625,22,6,581.6107282737995,3,0.20107336569969236,3383,2,2,1,5,0,1,132.0976959749268,1059.770228868224,313.17770381937896,Normal
26683,22,17,755.0600925925822,6,11.189369035959167,46077,2,0,0,2,0,0,117.44213795709605,972.6256574415884,574.5521575411831,Normal
24532,25,17,408.414397679083,2,1.1291321826689815,59355,0,1,0,2,0,2,124.03732421538545,1217.6718199246272,624.3867749173683,Normal
32780,80,6,-170.02031267347797,5,7.856748361567395,6172,4,1,0,1,0,0,95.92499297300773,9.450756574919296,888.8625532421449,Normal
11612,443,17,525.2880145734795,5,34.91988368196704,61001,7,1,0,2,0,0,59.70646999941583,836.045353203029,829.5651867627919,Normal
14449,443,6,973.206496725305,4,0.1565707124991385,64618,2,2,0,1,0,0,146.4018034472258,1963.0067137671742,157.76654426537,Normal
50412,80,17,483.8044611380851,5,4.7621892906154,45102,6,0,0,2,0,0,73.17221130300454,636.1371040336885,560.7058379158356,Normal
43130,443,6,964.5140092514034,5,0.10553798452600344,57581,3,1,0,3,0,0,87.90376488845021,1099.6071021846526,526.7059557199844,Normal
21178,80,6,875.2628466897356,6,3.8835155246795994,30254,0,1,0,3,0,0,111.4995979357004,1392.000546476939,546.5399479337274,Normal
29986,80,17,653.4094949221372,2,11.518849532475661,2753,5,0,0,3,0,0,112.69567358201371,1671.0346151679184,756.8137588360647,Normal
16541,22,6,12.411795440150513,3,6.320312165254459,19830,1,0,0,3,0,0,134.81317369654437,595.6376715119252,256.937366491866,Normal
36991,22,17,471.0479563174089,3,2.6612372923122103,3432,5,0,0,7,0,0,142.4778503250011,630.8314891877333,279.53196041071385,Normal
45036,80,17,607.4716827853571,8,14.967034412619748,4695,3,1,0,1,0,0,82.95070885808963,1370.5874517753073,280.02381089562823,Normal
46825,25,17,744.7489426319046,3,10.045318448175228,47431,2,1,0,1,0,0,73.00835314829922,1073.2997272084317,607.2305362405893,Normal
63250,25,17,512.4434401257374,9,4.042478041028057,7568,2,2,1,2,0,0,79.98077805497879,1819.9382798763636,790.890878122447,Normal
25778,22,17,521.0903642110602,5,4.997660422489554,7343,1,3,1,4,0,0,112.81842913240453,1373.2557993919593,408.25272875695134,Normal
62997,443,6,841.9875135805366,6,2.3714092086436986,40758,5,1,0,2,0,0,115.8782387420118,1434.5455061568691,539.8008411903267,Normal
2321,80,6,475.27859996705644,1,0.7220476039273437,24625,4,2,0,0,0,1,109.99017875723793,-697.1008747712399,445.400813575482,Normal
10934,22,6,387.9832195452059,3,18.37679893711206,36443,2,1,0,2,0,0,60.074300762722686,377.9555960972183,1023.3263119629287,Normal
20810,80,6,536.3585851072838,2,4.719835646495297,54744,0,0,0,0,0,0,107.71823172026114,902.8177923964618,323.8781689385504,Normal
